epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
29,7637.73,0.53588,0.51241,1.16041,0.93546,0.95034,0.94627,0.81846,0.71412,1.19468,1.25701,0.000803031,0.000803031,0.000803031
30,7897.89,0.52055,0.49873,1.15009,0.94389,0.96244,0.94379,0.82028,0.71965,1.01746,1.21962,0.000792032,0.000792032,0.000792032
31,8152.57,0.52841,0.48903,1.16303,0.92809,0.95885,0.95442,0.81066,0.82657,1.23601,1.29782,0.000781033,0.000781033,0.000781033
32,8409.33,0.54466,0.50054,1.16703,0.93712,0.94681,0.95152,0.839,0.67036,1.15049,1.19001,0.000770034,0.000770034,0.000770034
33,8667.37,0.51512,0.50263,1.15028,0.95146,0.96344,0.95592,0.8412,0.74001,0.87249,1.20839,0.000759035,0.000759035,0.000759035
34,8924.75,0.52147,0.48815,1.1519,0.93665,0.94705,0.95637,0.83591,0.70578,1.21082,1.24152,0.000748036,0.000748036,0.000748036
35,9209.21,0.49764,0.4612,1.13396,0.92716,0.94486,0.9524,0.8206,0.763,1.44591,1.29308,0.000737037,0.000737037,0.000737037
36,9484.28,0.51682,0.4697,1.14898,0.94369,0.95874,0.95004,0.83413,0.69372,1.00697,1.18622,0.000726038,0.000726038,0.000726038
37,9770.14,0.5033,0.47005,1.14156,0.91271,0.95576,0.97354,0.85985,0.74656,1.19803,1.20607,0.00071504,0.00071504,0.00071504
38,10048.5,0.50342,0.44473,1.14718,0.93122,0.96571,0.96038,0.83925,0.71737,1.12737,1.22171,0.000704041,0.000704041,0.000704041
39,10329.2,0.50118,0.43913,1.1296,0.94105,0.96395,0.9635,0.856,0.69578,0.96699,1.19869,0.000693042,0.000693042,0.000693042
40,10606.8,0.50544,0.42674,1.14335,0.94065,0.96535,0.95459,0.83935,0.65849,1.17314,1.16296,0.000682043,0.000682043,0.000682043
41,10884,0.4848,0.43664,1.12529,0.93062,0.94962,0.96939,0.8481,0.71585,0.89437,1.21631,0.000671044,0.000671044,0.000671044
42,11161.9,0.5043,0.44242,1.13788,0.86077,0.95,0.96971,0.86126,0.70955,0.58088,1.19281,0.000660045,0.000660045,0.000660045
43,11445.2,0.48673,0.42159,1.12894,0.92954,0.9595,0.97147,0.83323,0.79271,0.88643,1.24624,0.000649046,0.000649046,0.000649046
44,11728.4,0.49282,0.4347,1.12737,0.92943,0.95532,0.92633,0.80516,0.76749,1.57549,1.23101,0.000638047,0.000638047,0.000638047
45,12005,0.48902,0.41428,1.13241,0.93277,0.95548,0.95506,0.84274,0.64109,1.08929,1.13991,0.000627048,0.000627048,0.000627048
46,12283.6,0.48988,0.41581,1.12638,0.94893,0.95182,0.94631,0.81767,0.62761,1.2413,1.15627,0.000616049,0.000616049,0.000616049
47,12561.5,0.49814,0.41422,1.12701,0.94702,0.9659,0.94648,0.82841,0.6835,1.36935,1.15612,0.000605051,0.000605051,0.000605051
48,12835.9,0.49786,0.41728,1.136,0.86382,0.95838,0.97113,0.83433,0.76916,0.90616,1.25303,0.000594052,0.000594052,0.000594052
49,13109.5,0.48803,0.43631,1.13251,0.88579,0.93739,0.94913,0.79838,0.66709,0.95366,1.20837,0.000583053,0.000583053,0.000583053
50,13382.5,0.48172,0.42573,1.1217,0.9292,0.95905,0.96749,0.86441,0.71641,0.91041,1.21124,0.000572054,0.000572054,0.000572054
51,13660.7,0.48919,0.42883,1.12142,0.94787,0.96571,0.97435,0.85733,0.69558,0.82411,1.2018,0.000561055,0.000561055,0.000561055
52,13920.3,0.47091,0.39821,1.11442,0.94458,0.95042,0.95363,0.85198,0.61436,1.00024,1.1395,0.000550056,0.000550056,0.000550056
53,14183.9,0.4691,0.40555,1.11622,0.93837,0.95459,0.96734,0.83458,0.70931,0.79183,1.18122,0.000539057,0.000539057,0.000539057
54,14461.5,0.47255,0.38994,1.10941,0.95278,0.96571,0.96768,0.87409,0.57915,0.83285,1.11277,0.000528058,0.000528058,0.000528058
55,14740.1,0.46641,0.38773,1.11184,0.94943,0.96571,0.95993,0.86148,0.61016,1.00618,1.11781,0.000517059,0.000517059,0.000517059
56,15021.6,0.47627,0.39976,1.11655,0.94212,0.96078,0.96939,0.87278,0.62991,0.99419,1.14569,0.00050606,0.00050606,0.00050606
57,15308.9,0.46143,0.38217,1.10502,0.92646,0.96571,0.97216,0.87565,0.62428,0.82467,1.10057,0.000495062,0.000495062,0.000495062
58,15578.4,0.45348,0.37644,1.09495,0.93411,0.96199,0.9743,0.87933,0.64744,1.04039,1.12959,0.000484063,0.000484063,0.000484063
59,15850.9,0.45354,0.37865,1.10287,0.93825,0.96571,0.97576,0.87517,0.65535,0.65166,1.13238,0.000473064,0.000473064,0.000473064
60,16123.3,0.46168,0.37255,1.11237,0.88744,0.95615,0.958,0.86167,0.6231,1.06813,1.13333,0.000462065,0.000462065,0.000462065
61,16395.5,0.4534,0.38098,1.10425,0.93824,0.96231,0.95278,0.83307,0.66295,0.9297,1.17875,0.000451066,0.000451066,0.000451066
62,16667.9,0.45993,0.37279,1.10315,0.9398,0.96571,0.95383,0.85717,0.66703,1.19803,1.18821,0.000440067,0.000440067,0.000440067
63,16939.3,0.46233,0.38634,1.11067,0.93108,0.96716,0.97998,0.88117,0.61689,0.60216,1.13945,0.000429068,0.000429068,0.000429068
64,17239.5,0.44557,0.36833,1.09711,0.92939,0.95766,0.96434,0.85997,0.64114,0.86649,1.14855,0.000418069,0.000418069,0.000418069
65,17535.8,0.4624,0.37532,1.11753,0.94092,0.96191,0.96384,0.87274,0.65207,1.34262,1.12525,0.00040707,0.00040707,0.00040707
66,17808.4,0.44445,0.36037,1.09048,0.94057,0.94842,0.97042,0.87698,0.61181,0.90856,1.10941,0.000396071,0.000396071,0.000396071
67,18110.6,0.4626,0.35509,1.10562,0.95077,0.96571,0.95925,0.86612,0.60243,1.07387,1.09242,0.000385073,0.000385073,0.000385073
68,18400.4,0.45673,0.35902,1.1034,0.94415,0.96479,0.96281,0.8616,0.68802,1.03923,1.19121,0.000374074,0.000374074,0.000374074
69,18714,0.45128,0.36051,1.10223,0.94595,0.96571,0.97265,0.87277,0.67616,1.15906,1.14987,0.000363075,0.000363075,0.000363075
70,19038.2,0.43356,0.34964,1.08826,0.86834,1,0.97328,0.87981,0.65253,0.62384,1.13331,0.000352076,0.000352076,0.000352076
71,19365.2,0.45315,0.35083,1.10448,0.94876,0.96571,0.97514,0.87935,0.61972,0.85469,1.14628,0.000341077,0.000341077,0.000341077
